108	0.3744247205785668
190	0.3635765943458251
268	0.3808349769888231
354	0.3832182774490467
436	0.3808349769888231
526	0.3808349769888231
612	0.3832182774490467
695	0.3832182774490467
785	0.4093523997370152
859	0.4093523997370152
938	0.4093523997370152
1024	0.4093523997370152
1112	0.4093523997370152
1193	0.4093523997370152
1274	0.4093523997370152
1360	0.4174063116370808
1446	0.4174063116370808
1533	0.4174063116370808
1616	0.4174063116370808
1692	0.4174063116370808
1777	0.4174063116370808
1863	0.4174063116370808
1944	0.4174063116370808
2030	0.4174063116370808
2112	0.4174063116370808
2198	0.4174063116370808
2283	0.4174063116370808
2365	0.4174063116370808
2447	0.4174063116370808
2533	0.4174063116370808
2619	0.4174063116370808
2707	0.4174063116370808
2793	0.4174063116370808
2871	0.4174063116370808
2953	0.4174063116370808
3037	0.4174063116370808
3123	0.4174063116370808
3205	0.4174063116370808
3291	0.4174063116370808
3375	0.4174063116370808
3463	0.4174063116370808
3551	0.4174063116370808
3638	0.4174063116370808
3719	0.4174063116370808
3803	0.4174063116370808
3891	0.4174063116370808
3979	0.4174063116370808
4062	0.4174063116370808
4152	0.4174063116370808
4238	0.41978961209730437
