100	0.3835425850683665
183	0.3835425850683665
267	0.3835425850683665
340	0.3835425850683665
426	0.3929659984180517
511	0.3959598484009183
597	0.4034457615895745
675	0.4034457615895745
759	0.4034457615895745
847	0.41023345331062616
937	0.418161229900368
1021	0.41684014850732604
1098	0.41684014850732604
1186	0.42803938896603955
1274	0.43490823927096406
1360	0.4511579912864022
1446	0.4511579912864022
1531	0.4511579912864022
1615	0.4511579912864022
1699	0.452559587147572
1783	0.4626193868533399
1871	0.4610664237920897
1953	0.4768646506702669
2037	0.4755435692772249
2119	0.4755435692772249
2207	0.4755435692772249
2293	0.4869244503760349
2379	0.49440263417575087
2463	0.49440263417575087
2548	0.49440263417575087
2634	0.49440263417575087
2717	0.49440263417575087
2798	0.49440263417575087
2884	0.49440263417575087
2965	0.49440263417575087
3051	0.49440263417575087
3132	0.49440263417575087
3218	0.49595752958423617
3300	0.49595752958423617
3385	0.49595752958423617
3469	0.49595752958423617
3552	0.49595752958423617
3642	0.49595752958423617
3729	0.49595752958423617
3815	0.500170046556686
3898	0.500170046556686
3986	0.500170046556686
4069	0.500170046556686
4152	0.500170046556686
4234	0.500170046556686
